user_id,day_of_week,start_time,end_time
06e49c3c-9063-475b-b17d-6ed406757ac4,TUESDAY,06:00:00,07:00:00
50e4974a-0d05-49a7-bdcc-8bc8f081ee26,FRIDAY,01:00:00,02:00:00
50e4974a-0d05-49a7-bdcc-8bc8f081ee26,TUESDAY,06:00:00,10:00:00
fc9837c5-883e-4f13-903d-b9d0802f23b4,SATURDAY,16:00:00,18:00:00
fae8d932-de87-4cd7-a953-ee9c64f252ed,MONDAY,05:00:00,07:00:00
fae8d932-de87-4cd7-a953-ee9c64f252ed,FRIDAY,17:00:00,19:00:00
fae8d932-de87-4cd7-a953-ee9c64f252ed,SATURDAY,08:00:00,09:00:00
fae8d932-de87-4cd7-a953-ee9c64f252ed,MONDAY,00:00:00,03:00:00
f0202768-766d-4214-a11f-f8e5e8a92568,FRIDAY,17:00:00,19:00:00
b5aca3d8-53bb-4931-92a7-3b12c5de2b9a,THURSDAY,16:00:00,18:00:00
b5aca3d8-53bb-4931-92a7-3b12c5de2b9a,SATURDAY,16:00:00,17:00:00
b5aca3d8-53bb-4931-92a7-3b12c5de2b9a,FRIDAY,03:00:00,04:00:00
b51a6e5b-809b-4baf-b171-ef2b088593f4,SUNDAY,19:00:00,22:00:00
cfea197e-46aa-4ae0-b811-a7bd58ae7890,MONDAY,17:00:00,20:00:00
7af31f19-5efa-4182-9438-198098e4d775,THURSDAY,15:00:00,17:00:00
7af31f19-5efa-4182-9438-198098e4d775,FRIDAY,12:00:00,13:00:00
446f0eab-0b57-44d3-9878-27efe345354d,SUNDAY,08:00:00,12:00:00
cf43a650-ce78-4883-bf78-f26c4c947225,SUNDAY,19:00:00,23:00:00
83f95ed8-45b6-4016-bb1e-9813f79aa218,SATURDAY,19:00:00,22:00:00
83f95ed8-45b6-4016-bb1e-9813f79aa218,WEDNESDAY,04:00:00,08:00:00
83f95ed8-45b6-4016-bb1e-9813f79aa218,WEDNESDAY,10:00:00,13:00:00
83f95ed8-45b6-4016-bb1e-9813f79aa218,WEDNESDAY,13:00:00,14:00:00
0c9c7cb3-16a7-40c6-a889-6f4211c5d402,SATURDAY,17:00:00,20:00:00
0c9c7cb3-16a7-40c6-a889-6f4211c5d402,FRIDAY,03:00:00,05:00:00
0c9c7cb3-16a7-40c6-a889-6f4211c5d402,WEDNESDAY,04:00:00,06:00:00
8bbd37c2-a6fa-4e9f-851a-a959a9e80a2b,FRIDAY,16:00:00,17:00:00
8cb812a5-2caf-4069-b722-f1cc0884f90b,SATURDAY,11:00:00,12:00:00
8cb812a5-2caf-4069-b722-f1cc0884f90b,SATURDAY,14:00:00,15:00:00
a84ef037-e5e9-4b14-beda-e45ae293be0c,SATURDAY,02:00:00,03:00:00
a84ef037-e5e9-4b14-beda-e45ae293be0c,FRIDAY,08:00:00,11:00:00
f2b3ff7f-40c5-4bfc-99b7-d75c07bf4019,WEDNESDAY,05:00:00,07:00:00
f2b3ff7f-40c5-4bfc-99b7-d75c07bf4019,SATURDAY,11:00:00,12:00:00
176d8b9c-96ca-4298-9dfd-b912442ecbbc,WEDNESDAY,09:00:00,13:00:00
176d8b9c-96ca-4298-9dfd-b912442ecbbc,MONDAY,20:00:00,23:00:00
176d8b9c-96ca-4298-9dfd-b912442ecbbc,TUESDAY,04:00:00,05:00:00
d6824ab1-1425-4065-aaf4-70cc54c81bb5,WEDNESDAY,11:00:00,15:00:00
d6824ab1-1425-4065-aaf4-70cc54c81bb5,FRIDAY,19:00:00,21:00:00
7c834901-6825-443a-9a9c-7bcdb5d2e1d0,THURSDAY,01:00:00,03:00:00
6d156ffb-0ab7-4146-8262-c1e051224ba2,FRIDAY,18:00:00,20:00:00
6d156ffb-0ab7-4146-8262-c1e051224ba2,SATURDAY,02:00:00,03:00:00
6d156ffb-0ab7-4146-8262-c1e051224ba2,THURSDAY,01:00:00,03:00:00
2347db77-6a54-4f9d-b89f-13cb32bbf39b,WEDNESDAY,15:00:00,17:00:00
2347db77-6a54-4f9d-b89f-13cb32bbf39b,SATURDAY,15:00:00,19:00:00
7c43412d-f194-4955-969b-880243cf3c49,THURSDAY,17:00:00,18:00:00
7c43412d-f194-4955-969b-880243cf3c49,SUNDAY,17:00:00,20:00:00
7c43412d-f194-4955-969b-880243cf3c49,TUESDAY,08:00:00,12:00:00
92eaddb6-a2eb-4b87-9582-c126ead68993,THURSDAY,06:00:00,08:00:00
a06bedac-0392-4f61-bb26-f6e9abdf42a7,WEDNESDAY,08:00:00,12:00:00
a06bedac-0392-4f61-bb26-f6e9abdf42a7,WEDNESDAY,15:00:00,18:00:00
bf88a49c-8d6c-4007-a74c-e1194fe0ce76,WEDNESDAY,21:00:00,22:00:00
bf88a49c-8d6c-4007-a74c-e1194fe0ce76,MONDAY,07:00:00,09:00:00
bf88a49c-8d6c-4007-a74c-e1194fe0ce76,MONDAY,03:00:00,04:00:00
d2cfca13-798b-4206-b93d-1549043a3768,SATURDAY,00:00:00,01:00:00
d2cfca13-798b-4206-b93d-1549043a3768,FRIDAY,02:00:00,04:00:00
d2cfca13-798b-4206-b93d-1549043a3768,TUESDAY,09:00:00,11:00:00
b1b55c29-0b4e-4328-b707-371b512cd6a6,TUESDAY,05:00:00,08:00:00
b1b55c29-0b4e-4328-b707-371b512cd6a6,THURSDAY,03:00:00,04:00:00
5dc56b09-1f26-412c-89df-246366fa9a47,SUNDAY,04:00:00,07:00:00
44251ae1-3a91-4254-afdf-48c216d773fe,THURSDAY,16:00:00,17:00:00
9b0ac2d0-bbeb-431c-b902-900341ea69ec,MONDAY,00:00:00,01:00:00
9b0ac2d0-bbeb-431c-b902-900341ea69ec,SATURDAY,18:00:00,22:00:00
9b0ac2d0-bbeb-431c-b902-900341ea69ec,SATURDAY,00:00:00,04:00:00
0f674be8-6aeb-4abc-a639-bb0080ba15fe,TUESDAY,11:00:00,15:00:00
0f674be8-6aeb-4abc-a639-bb0080ba15fe,WEDNESDAY,01:00:00,02:00:00
0f674be8-6aeb-4abc-a639-bb0080ba15fe,FRIDAY,12:00:00,13:00:00
0f674be8-6aeb-4abc-a639-bb0080ba15fe,WEDNESDAY,17:00:00,20:00:00
13a90e6d-c361-492b-a621-6dc0a8309909,TUESDAY,06:00:00,09:00:00
b7dbfd3b-ac65-4dc6-a963-3e9a70472ae4,FRIDAY,20:00:00,23:00:00
b7dbfd3b-ac65-4dc6-a963-3e9a70472ae4,SATURDAY,02:00:00,06:00:00
b7dbfd3b-ac65-4dc6-a963-3e9a70472ae4,TUESDAY,11:00:00,13:00:00
27ea23ed-209c-45a5-9d14-1850ae9f61fd,WEDNESDAY,20:00:00,23:00:00
c09c90bd-45a7-49ca-a5f7-8c9d3d5490ab,WEDNESDAY,20:00:00,23:00:00
8a83ed96-2dd7-46dd-b086-1fa71b13acfd,THURSDAY,11:00:00,14:00:00
5287ad2c-de5f-47f9-981c-f65ac4ced1b2,TUESDAY,15:00:00,18:00:00
5287ad2c-de5f-47f9-981c-f65ac4ced1b2,TUESDAY,20:00:00,22:00:00
5287ad2c-de5f-47f9-981c-f65ac4ced1b2,TUESDAY,07:00:00,08:00:00
27057b94-5aaa-4852-82fe-6fec269aba94,MONDAY,19:00:00,23:00:00
3f732622-8aa1-47b9-a9c3-8606e94e29d7,FRIDAY,01:00:00,03:00:00
3f732622-8aa1-47b9-a9c3-8606e94e29d7,THURSDAY,18:00:00,22:00:00
3f732622-8aa1-47b9-a9c3-8606e94e29d7,FRIDAY,20:00:00,21:00:00
3f732622-8aa1-47b9-a9c3-8606e94e29d7,TUESDAY,01:00:00,02:00:00
c5937eb3-48c6-46f0-a3e6-30698a7c6908,SATURDAY,06:00:00,07:00:00
c5937eb3-48c6-46f0-a3e6-30698a7c6908,WEDNESDAY,18:00:00,22:00:00
c5937eb3-48c6-46f0-a3e6-30698a7c6908,FRIDAY,20:00:00,22:00:00
c5937eb3-48c6-46f0-a3e6-30698a7c6908,WEDNESDAY,12:00:00,14:00:00
47853bf5-452d-468f-8988-498046220e90,MONDAY,10:00:00,12:00:00
9469be2d-c31b-4cf8-bf61-7b8b5a487ad7,TUESDAY,20:00:00,21:00:00
9469be2d-c31b-4cf8-bf61-7b8b5a487ad7,WEDNESDAY,01:00:00,03:00:00
9469be2d-c31b-4cf8-bf61-7b8b5a487ad7,FRIDAY,05:00:00,06:00:00
9469be2d-c31b-4cf8-bf61-7b8b5a487ad7,WEDNESDAY,04:00:00,08:00:00
b23250a7-1576-46ba-b174-be1623186a54,WEDNESDAY,19:00:00,20:00:00
b23250a7-1576-46ba-b174-be1623186a54,SUNDAY,05:00:00,06:00:00
a94cd8f3-d9da-4ca2-bace-e0a4e00f5b56,WEDNESDAY,17:00:00,18:00:00
a94cd8f3-d9da-4ca2-bace-e0a4e00f5b56,SATURDAY,06:00:00,08:00:00
9f228864-c1bf-4265-ad8a-076684a061f0,TUESDAY,17:00:00,20:00:00
9f228864-c1bf-4265-ad8a-076684a061f0,WEDNESDAY,06:00:00,10:00:00
9f228864-c1bf-4265-ad8a-076684a061f0,TUESDAY,18:00:00,21:00:00
9f228864-c1bf-4265-ad8a-076684a061f0,MONDAY,05:00:00,07:00:00
3d33370c-78e3-49df-b4f6-fb93a0997542,SATURDAY,20:00:00,22:00:00
3d33370c-78e3-49df-b4f6-fb93a0997542,WEDNESDAY,18:00:00,20:00:00
3d33370c-78e3-49df-b4f6-fb93a0997542,TUESDAY,20:00:00,22:00:00
f5faa9ae-4284-4136-990c-dce108044220,SUNDAY,10:00:00,11:00:00
f5faa9ae-4284-4136-990c-dce108044220,TUESDAY,03:00:00,04:00:00
f5faa9ae-4284-4136-990c-dce108044220,THURSDAY,00:00:00,01:00:00
4f2e5596-a67d-47d9-8234-120dfbe9f90c,SATURDAY,01:00:00,03:00:00
4f2e5596-a67d-47d9-8234-120dfbe9f90c,FRIDAY,04:00:00,07:00:00
4f2e5596-a67d-47d9-8234-120dfbe9f90c,MONDAY,10:00:00,13:00:00
73d7ac4c-3e36-4548-8747-8585991cfcea,MONDAY,11:00:00,14:00:00
73d7ac4c-3e36-4548-8747-8585991cfcea,THURSDAY,10:00:00,13:00:00
73d7ac4c-3e36-4548-8747-8585991cfcea,MONDAY,00:00:00,02:00:00
50c5bcda-c328-4612-bdfe-08a0febc2d0f,SATURDAY,15:00:00,18:00:00
50c5bcda-c328-4612-bdfe-08a0febc2d0f,SATURDAY,10:00:00,11:00:00
50c5bcda-c328-4612-bdfe-08a0febc2d0f,SATURDAY,07:00:00,08:00:00
f6327cd2-6504-4b52-a5c6-f076caf75aa7,SATURDAY,02:00:00,03:00:00
f6327cd2-6504-4b52-a5c6-f076caf75aa7,SUNDAY,13:00:00,17:00:00
f6327cd2-6504-4b52-a5c6-f076caf75aa7,MONDAY,09:00:00,12:00:00
bf6c01c5-309e-4fc8-825c-23b009809d3e,TUESDAY,04:00:00,08:00:00
bf6c01c5-309e-4fc8-825c-23b009809d3e,SUNDAY,11:00:00,15:00:00
bf6c01c5-309e-4fc8-825c-23b009809d3e,FRIDAY,05:00:00,08:00:00
b93bf031-4577-4724-8877-e0563fb5497b,WEDNESDAY,12:00:00,15:00:00
b93bf031-4577-4724-8877-e0563fb5497b,WEDNESDAY,11:00:00,12:00:00
b93bf031-4577-4724-8877-e0563fb5497b,SATURDAY,04:00:00,08:00:00
b93bf031-4577-4724-8877-e0563fb5497b,MONDAY,03:00:00,05:00:00
3dde901b-6199-42b1-bd3d-e4055849860d,SATURDAY,18:00:00,19:00:00
3dde901b-6199-42b1-bd3d-e4055849860d,FRIDAY,05:00:00,07:00:00
3dde901b-6199-42b1-bd3d-e4055849860d,MONDAY,10:00:00,12:00:00
3dde901b-6199-42b1-bd3d-e4055849860d,THURSDAY,08:00:00,09:00:00
3f192513-7ef5-4cb9-8c36-8b8ffa866dd1,FRIDAY,03:00:00,06:00:00
3f192513-7ef5-4cb9-8c36-8b8ffa866dd1,TUESDAY,04:00:00,07:00:00
3f192513-7ef5-4cb9-8c36-8b8ffa866dd1,TUESDAY,10:00:00,14:00:00
3f192513-7ef5-4cb9-8c36-8b8ffa866dd1,MONDAY,02:00:00,06:00:00
c8710a93-1881-4d28-a53f-e3a1409257bf,FRIDAY,00:00:00,02:00:00
c8710a93-1881-4d28-a53f-e3a1409257bf,TUESDAY,03:00:00,05:00:00
64c69c2c-9c83-4720-8490-ad03050490ca,MONDAY,00:00:00,04:00:00
64c69c2c-9c83-4720-8490-ad03050490ca,THURSDAY,16:00:00,20:00:00
64c69c2c-9c83-4720-8490-ad03050490ca,FRIDAY,11:00:00,12:00:00
6bf662ed-7f30-4e39-9bca-2c1577e3cf1b,SATURDAY,07:00:00,09:00:00
c80b6111-bc08-40a5-a51a-2eb0cbd18627,MONDAY,15:00:00,17:00:00
956d804d-d06b-4999-9fc3-aaceb77ee71c,FRIDAY,04:00:00,05:00:00
5d96bc80-fcfb-4ec9-86e9-c5c5a19b65dc,FRIDAY,12:00:00,14:00:00
3351e37f-de59-4574-836e-818ebb8a042a,WEDNESDAY,06:00:00,08:00:00
3351e37f-de59-4574-836e-818ebb8a042a,SATURDAY,02:00:00,06:00:00
ff5872ce-71ac-4c0a-99f6-ae9f74df769d,TUESDAY,14:00:00,16:00:00
ff5872ce-71ac-4c0a-99f6-ae9f74df769d,SATURDAY,13:00:00,14:00:00
ff5872ce-71ac-4c0a-99f6-ae9f74df769d,WEDNESDAY,18:00:00,21:00:00
ff5872ce-71ac-4c0a-99f6-ae9f74df769d,WEDNESDAY,08:00:00,11:00:00
754b1ee0-559a-487d-a409-74bbf60a24b0,THURSDAY,09:00:00,13:00:00
5b1508ca-ce3c-43ed-ae23-cb14b6fc532e,FRIDAY,05:00:00,06:00:00
5b1508ca-ce3c-43ed-ae23-cb14b6fc532e,TUESDAY,14:00:00,17:00:00
5b1508ca-ce3c-43ed-ae23-cb14b6fc532e,WEDNESDAY,18:00:00,22:00:00
5b1508ca-ce3c-43ed-ae23-cb14b6fc532e,SATURDAY,11:00:00,14:00:00
6e3ef28d-bc1a-4294-adad-d6b9dd1f9699,SUNDAY,02:00:00,04:00:00
6e3ef28d-bc1a-4294-adad-d6b9dd1f9699,SUNDAY,09:00:00,11:00:00
6e3ef28d-bc1a-4294-adad-d6b9dd1f9699,SUNDAY,00:00:00,03:00:00
6e3ef28d-bc1a-4294-adad-d6b9dd1f9699,FRIDAY,05:00:00,07:00:00
eaa713b7-1cb6-4d28-a6ba-f6a4e89714aa,SUNDAY,09:00:00,11:00:00
eaa713b7-1cb6-4d28-a6ba-f6a4e89714aa,TUESDAY,18:00:00,19:00:00
eaa713b7-1cb6-4d28-a6ba-f6a4e89714aa,MONDAY,20:00:00,23:00:00
eaa713b7-1cb6-4d28-a6ba-f6a4e89714aa,SUNDAY,15:00:00,19:00:00
4750acbe-b2fa-4484-bed4-585a12188e42,MONDAY,10:00:00,14:00:00
4750acbe-b2fa-4484-bed4-585a12188e42,THURSDAY,07:00:00,10:00:00
5ae182a0-7e6d-4805-9cc0-84b85eed8319,SUNDAY,10:00:00,12:00:00
5ae182a0-7e6d-4805-9cc0-84b85eed8319,WEDNESDAY,08:00:00,10:00:00
5ae182a0-7e6d-4805-9cc0-84b85eed8319,SATURDAY,15:00:00,19:00:00
cb75d130-207a-4369-9dae-0ebd1fa29d2d,TUESDAY,10:00:00,12:00:00
b0c52bdc-aa95-4987-acce-59c8e5430b00,TUESDAY,05:00:00,08:00:00
b0c52bdc-aa95-4987-acce-59c8e5430b00,TUESDAY,21:00:00,22:00:00
b0c52bdc-aa95-4987-acce-59c8e5430b00,TUESDAY,06:00:00,10:00:00
c6041c6c-9805-45f3-8107-f8cd7c2212f7,THURSDAY,18:00:00,19:00:00
c6041c6c-9805-45f3-8107-f8cd7c2212f7,WEDNESDAY,05:00:00,06:00:00
c83b2f91-00ab-49ef-b786-5ee2439ac8c7,THURSDAY,02:00:00,04:00:00
c83b2f91-00ab-49ef-b786-5ee2439ac8c7,WEDNESDAY,03:00:00,06:00:00
c83b2f91-00ab-49ef-b786-5ee2439ac8c7,WEDNESDAY,02:00:00,05:00:00
2437156a-ddbd-4509-acd2-0b3dcc713a38,THURSDAY,10:00:00,13:00:00
2437156a-ddbd-4509-acd2-0b3dcc713a38,THURSDAY,08:00:00,10:00:00
477a7aac-243b-43cd-b9dc-c7b2306a763f,SUNDAY,19:00:00,22:00:00
477a7aac-243b-43cd-b9dc-c7b2306a763f,FRIDAY,07:00:00,09:00:00
477a7aac-243b-43cd-b9dc-c7b2306a763f,THURSDAY,09:00:00,10:00:00
477a7aac-243b-43cd-b9dc-c7b2306a763f,FRIDAY,19:00:00,23:00:00
57e203b2-9530-4608-ac46-823ae125a488,WEDNESDAY,21:00:00,23:00:00
57e203b2-9530-4608-ac46-823ae125a488,FRIDAY,00:00:00,04:00:00
d633fc9a-7bf0-4ac3-b92e-d2d887d738b5,SATURDAY,11:00:00,12:00:00
d633fc9a-7bf0-4ac3-b92e-d2d887d738b5,TUESDAY,12:00:00,13:00:00
d633fc9a-7bf0-4ac3-b92e-d2d887d738b5,SATURDAY,12:00:00,14:00:00
d633fc9a-7bf0-4ac3-b92e-d2d887d738b5,THURSDAY,10:00:00,12:00:00
843fa2d6-858a-4d48-9a19-d1fbb2edceab,SATURDAY,10:00:00,11:00:00
d3512dd3-ad41-483e-9d19-636ccf8976d6,SUNDAY,19:00:00,21:00:00
d3512dd3-ad41-483e-9d19-636ccf8976d6,FRIDAY,07:00:00,08:00:00
d3512dd3-ad41-483e-9d19-636ccf8976d6,SUNDAY,02:00:00,03:00:00
d3512dd3-ad41-483e-9d19-636ccf8976d6,WEDNESDAY,05:00:00,06:00:00
54b87ec7-3e83-4100-8d2c-9c2d5707815e,MONDAY,14:00:00,16:00:00
bffbc878-5b74-47d8-be00-87a42b4ac348,FRIDAY,10:00:00,11:00:00
bffbc878-5b74-47d8-be00-87a42b4ac348,TUESDAY,04:00:00,06:00:00
eed1f12d-ee45-4f08-87c5-214bf44bd38a,THURSDAY,21:00:00,23:00:00
eed1f12d-ee45-4f08-87c5-214bf44bd38a,MONDAY,18:00:00,21:00:00
eed1f12d-ee45-4f08-87c5-214bf44bd38a,THURSDAY,04:00:00,07:00:00
7c7dfb80-7f8b-45ad-aaad-da3fc24d2b34,MONDAY,03:00:00,07:00:00
26fca081-dc1e-4e7e-886c-f0db5ca9d94f,THURSDAY,16:00:00,18:00:00
26fca081-dc1e-4e7e-886c-f0db5ca9d94f,SATURDAY,07:00:00,08:00:00
fefe748d-c13e-424e-a1c6-729fc3476365,THURSDAY,10:00:00,12:00:00
fefe748d-c13e-424e-a1c6-729fc3476365,MONDAY,17:00:00,18:00:00
3d269f5b-3eb3-4313-96f9-cbcfed30d6e4,THURSDAY,07:00:00,11:00:00
1468a424-d538-43d1-a3c1-cbb0ae838ae1,THURSDAY,03:00:00,07:00:00
1468a424-d538-43d1-a3c1-cbb0ae838ae1,THURSDAY,11:00:00,12:00:00
715a1e49-fef3-4730-955e-4c3cbde4b442,SATURDAY,06:00:00,08:00:00
715a1e49-fef3-4730-955e-4c3cbde4b442,THURSDAY,04:00:00,06:00:00
715a1e49-fef3-4730-955e-4c3cbde4b442,SATURDAY,13:00:00,16:00:00
135f1bf0-907d-4f86-9592-f32851ee26ec,WEDNESDAY,15:00:00,18:00:00
135f1bf0-907d-4f86-9592-f32851ee26ec,SATURDAY,02:00:00,03:00:00
135f1bf0-907d-4f86-9592-f32851ee26ec,MONDAY,16:00:00,18:00:00
135f1bf0-907d-4f86-9592-f32851ee26ec,WEDNESDAY,14:00:00,15:00:00
d1fe636a-8066-498d-a1c2-5ff5a36c9430,SATURDAY,03:00:00,04:00:00
4fc4457e-0d4e-4353-8ff5-17a7585ad02c,WEDNESDAY,03:00:00,04:00:00
3f7a1d75-dbd9-40cf-b8c3-669fde0441ae,SUNDAY,06:00:00,07:00:00
3f7a1d75-dbd9-40cf-b8c3-669fde0441ae,SATURDAY,04:00:00,07:00:00
5d853330-db76-439d-a28d-c6614a612bb7,WEDNESDAY,00:00:00,02:00:00
5d853330-db76-439d-a28d-c6614a612bb7,TUESDAY,20:00:00,22:00:00
5d853330-db76-439d-a28d-c6614a612bb7,THURSDAY,08:00:00,10:00:00
39e526d3-2ab0-40f8-9691-c2d02089cfd3,MONDAY,20:00:00,21:00:00
39e526d3-2ab0-40f8-9691-c2d02089cfd3,WEDNESDAY,15:00:00,17:00:00
39e526d3-2ab0-40f8-9691-c2d02089cfd3,THURSDAY,01:00:00,05:00:00
39e526d3-2ab0-40f8-9691-c2d02089cfd3,MONDAY,19:00:00,20:00:00
33d0a175-3137-495f-b2fc-7fcccab01f24,WEDNESDAY,01:00:00,03:00:00
33d0a175-3137-495f-b2fc-7fcccab01f24,THURSDAY,05:00:00,07:00:00
33d0a175-3137-495f-b2fc-7fcccab01f24,SATURDAY,14:00:00,18:00:00
5cc33e81-400d-4d92-81d5-2274eca37940,FRIDAY,03:00:00,04:00:00
5cc33e81-400d-4d92-81d5-2274eca37940,FRIDAY,04:00:00,08:00:00
5cc33e81-400d-4d92-81d5-2274eca37940,SUNDAY,07:00:00,10:00:00
d106e09d-1b71-4d71-8396-f4feb3a74986,THURSDAY,20:00:00,21:00:00
25b6dbfc-4533-4fac-82da-b95cda0201a0,TUESDAY,14:00:00,15:00:00
25b6dbfc-4533-4fac-82da-b95cda0201a0,SUNDAY,12:00:00,15:00:00
25b6dbfc-4533-4fac-82da-b95cda0201a0,FRIDAY,02:00:00,04:00:00
25b6dbfc-4533-4fac-82da-b95cda0201a0,SATURDAY,04:00:00,08:00:00
bdee93e3-1727-414a-afd7-f91499eda309,MONDAY,09:00:00,13:00:00
bdee93e3-1727-414a-afd7-f91499eda309,SATURDAY,16:00:00,20:00:00
bdee93e3-1727-414a-afd7-f91499eda309,WEDNESDAY,03:00:00,05:00:00
1bbefdb9-f1d6-4a1f-9904-54bb440b7ef0,WEDNESDAY,07:00:00,08:00:00
59faeee4-4d83-4864-bb10-504cab0c4a6b,FRIDAY,08:00:00,09:00:00
59faeee4-4d83-4864-bb10-504cab0c4a6b,WEDNESDAY,20:00:00,22:00:00
59faeee4-4d83-4864-bb10-504cab0c4a6b,THURSDAY,06:00:00,10:00:00
54d8f176-153f-4d2e-93e8-e59f4a8212f7,SATURDAY,12:00:00,16:00:00
54d8f176-153f-4d2e-93e8-e59f4a8212f7,TUESDAY,08:00:00,12:00:00
54d8f176-153f-4d2e-93e8-e59f4a8212f7,SATURDAY,10:00:00,11:00:00
eac6c194-9b32-4382-b21c-f3dbdc1eb309,SUNDAY,17:00:00,21:00:00
eac6c194-9b32-4382-b21c-f3dbdc1eb309,TUESDAY,05:00:00,07:00:00
eac6c194-9b32-4382-b21c-f3dbdc1eb309,FRIDAY,17:00:00,20:00:00
ac4fc600-3d6b-411a-91d6-902ab2855a1a,SATURDAY,01:00:00,05:00:00
ac4fc600-3d6b-411a-91d6-902ab2855a1a,TUESDAY,18:00:00,22:00:00
ac4fc600-3d6b-411a-91d6-902ab2855a1a,FRIDAY,17:00:00,19:00:00
ac4fc600-3d6b-411a-91d6-902ab2855a1a,WEDNESDAY,06:00:00,10:00:00
ecf89304-8fbb-47d7-8eaa-27b8b41b2156,WEDNESDAY,05:00:00,07:00:00
ecf89304-8fbb-47d7-8eaa-27b8b41b2156,TUESDAY,09:00:00,10:00:00
ecf89304-8fbb-47d7-8eaa-27b8b41b2156,TUESDAY,05:00:00,08:00:00
441bf000-f2fc-4619-89f9-e366fbcb8d98,TUESDAY,13:00:00,14:00:00
9d30b53b-e5bd-472f-bb0f-0e9cceb5e391,WEDNESDAY,16:00:00,18:00:00
9d30b53b-e5bd-472f-bb0f-0e9cceb5e391,SUNDAY,16:00:00,17:00:00
9d30b53b-e5bd-472f-bb0f-0e9cceb5e391,WEDNESDAY,10:00:00,14:00:00
9d30b53b-e5bd-472f-bb0f-0e9cceb5e391,WEDNESDAY,06:00:00,10:00:00
fdbcbaff-5496-40cc-83f6-18bd3d80ecbe,SATURDAY,17:00:00,18:00:00
878ae956-2149-4d51-8532-a5b3e5034170,TUESDAY,08:00:00,10:00:00
878ae956-2149-4d51-8532-a5b3e5034170,WEDNESDAY,15:00:00,17:00:00
878ae956-2149-4d51-8532-a5b3e5034170,MONDAY,21:00:00,23:00:00
878ae956-2149-4d51-8532-a5b3e5034170,FRIDAY,16:00:00,19:00:00
ba0abead-4766-43d7-9233-2f577d6fb99d,TUESDAY,00:00:00,04:00:00
ba0abead-4766-43d7-9233-2f577d6fb99d,SUNDAY,18:00:00,22:00:00
b71752cf-387e-4c41-9f7f-f2710e78c993,FRIDAY,14:00:00,16:00:00
58ec7317-62ea-4c77-b63b-71e238992054,THURSDAY,21:00:00,22:00:00
76216d0e-955e-45d3-9388-bdb112d227fc,WEDNESDAY,06:00:00,08:00:00
76216d0e-955e-45d3-9388-bdb112d227fc,TUESDAY,15:00:00,19:00:00
76216d0e-955e-45d3-9388-bdb112d227fc,SATURDAY,12:00:00,16:00:00
55a878ef-5aaf-4c70-ac11-89f63a1fee71,FRIDAY,02:00:00,06:00:00
55a878ef-5aaf-4c70-ac11-89f63a1fee71,THURSDAY,10:00:00,12:00:00
55a878ef-5aaf-4c70-ac11-89f63a1fee71,WEDNESDAY,06:00:00,09:00:00
55a878ef-5aaf-4c70-ac11-89f63a1fee71,SUNDAY,10:00:00,14:00:00
ff572220-805f-4e55-b29f-f162afbefaf1,WEDNESDAY,01:00:00,05:00:00
ff572220-805f-4e55-b29f-f162afbefaf1,FRIDAY,13:00:00,14:00:00
ff572220-805f-4e55-b29f-f162afbefaf1,TUESDAY,08:00:00,11:00:00
daa99df2-bcb9-4603-9ef4-2758d2a322e6,SATURDAY,08:00:00,12:00:00
daa99df2-bcb9-4603-9ef4-2758d2a322e6,SUNDAY,19:00:00,20:00:00
3ab5db4d-ba76-44d1-8aa4-fbdccad7bfcc,TUESDAY,05:00:00,07:00:00
faa8b1fa-1982-4b8c-8b15-985f26e8ed06,SATURDAY,02:00:00,04:00:00
124c96ac-749c-498a-a33e-a8b12fe3a688,WEDNESDAY,14:00:00,17:00:00
6cde5b82-045c-4151-80db-88f69112ab09,SUNDAY,06:00:00,07:00:00
0b90f1d9-e6a5-4145-af6f-f4b7489ae09e,FRIDAY,17:00:00,19:00:00
0b90f1d9-e6a5-4145-af6f-f4b7489ae09e,MONDAY,00:00:00,03:00:00
046767dc-0cd7-42e7-afbd-2936f453438e,THURSDAY,01:00:00,03:00:00
046767dc-0cd7-42e7-afbd-2936f453438e,SUNDAY,14:00:00,16:00:00
b40c13a9-b01e-415c-a3b2-dedb82a8fb01,WEDNESDAY,10:00:00,12:00:00
b40c13a9-b01e-415c-a3b2-dedb82a8fb01,TUESDAY,19:00:00,21:00:00
b40c13a9-b01e-415c-a3b2-dedb82a8fb01,TUESDAY,16:00:00,17:00:00
f405333a-9ef6-4023-bc06-01b28702cbe3,THURSDAY,04:00:00,08:00:00
f405333a-9ef6-4023-bc06-01b28702cbe3,SATURDAY,04:00:00,06:00:00
08231372-95e3-45ac-885f-d472387adce9,MONDAY,03:00:00,07:00:00
08231372-95e3-45ac-885f-d472387adce9,WEDNESDAY,13:00:00,14:00:00
08231372-95e3-45ac-885f-d472387adce9,WEDNESDAY,02:00:00,04:00:00
0b54a6bc-accd-4853-97d1-f85cb8d0e1cf,FRIDAY,13:00:00,15:00:00
1a6cb7dc-be32-4d10-8f85-daebcbde84db,WEDNESDAY,18:00:00,19:00:00
4680bf57-fd72-427d-8651-c928fa16090c,SATURDAY,00:00:00,01:00:00
4680bf57-fd72-427d-8651-c928fa16090c,SATURDAY,20:00:00,21:00:00
4680bf57-fd72-427d-8651-c928fa16090c,WEDNESDAY,21:00:00,22:00:00
